               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.012917,               0.019,           0.0026607,             0.83241,             0.75817,             0.75254,             0.54272,             0.02911,             0.04935,           0.0017335,           0.0021245,           0.0021245,           0.0021245
                 156,            0.013368,            0.018305,           0.0028322,             0.82557,              0.7797,             0.74147,             0.53416,            0.029217,            0.047393,           0.0017476,           0.0020782,           0.0020782,           0.0020782
                 157,            0.013006,            0.018055,           0.0026906,             0.84272,             0.74837,             0.73689,             0.53257,            0.029039,            0.046756,           0.0018195,           0.0020327,           0.0020327,           0.0020327
                 158,            0.013299,            0.018516,           0.0028201,             0.85152,             0.76734,              0.7431,             0.53876,             0.02909,            0.043715,           0.0018992,           0.0019881,           0.0019881,           0.0019881
                 159,            0.013119,            0.018132,           0.0024503,             0.85978,             0.76742,             0.75064,             0.54391,            0.028739,            0.041278,           0.0018148,           0.0019443,           0.0019443,           0.0019443
                 160,            0.012667,            0.018123,           0.0027221,             0.86422,             0.76743,             0.74915,             0.54978,            0.028629,            0.040392,           0.0019173,           0.0019014,           0.0019014,           0.0019014
                 161,            0.012834,             0.01872,           0.0026027,             0.84721,             0.76743,             0.74371,             0.54036,            0.029216,            0.042218,           0.0019163,           0.0018594,           0.0018594,           0.0018594
                 162,            0.012683,            0.017815,           0.0025543,             0.86775,             0.72586,             0.74068,             0.53764,            0.029159,            0.044866,           0.0018975,           0.0018183,           0.0018183,           0.0018183
                 163,            0.012514,            0.017988,            0.002552,             0.87175,              0.7188,             0.74499,             0.53712,            0.029009,            0.047297,           0.0018633,           0.0017781,           0.0017781,           0.0017781
                 164,            0.012272,            0.017427,           0.0025469,             0.89663,             0.69099,             0.74021,             0.52206,            0.029006,            0.048552,           0.0018675,           0.0017389,           0.0017389,           0.0017389
                 165,            0.012546,            0.018512,           0.0027096,             0.83149,               0.749,             0.73652,             0.52717,            0.028934,            0.049828,           0.0019058,           0.0017005,           0.0017005,           0.0017005
                 166,             0.01287,            0.017712,           0.0026568,             0.83796,             0.75817,             0.75056,             0.53564,            0.028715,            0.046032,           0.0016981,           0.0016631,           0.0016631,           0.0016631
