               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.021463,            0.026337,            0.019485,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.020993,            0.027177,            0.020665,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.021153,             0.02506,            0.021052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.021663,            0.024622,            0.020655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.021659,            0.025711,            0.020664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.021557,             0.02555,            0.020766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.021996,            0.025023,            0.018586,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.019768,            0.027271,            0.020441,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.019976,            0.026228,            0.018923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.020634,            0.025322,            0.020291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.020814,            0.026859,            0.021982,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.020554,            0.026827,            0.020667,             0.48177,                   1,             0.82458,             0.63266,            0.017419,            0.016614,            0.016401,            0.000298,            0.000298,            0.000298
                   0,            0.080602,            0.052629,            0.075325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007021,           0.0007021,            0.098612
                   1,            0.073678,            0.053876,            0.074225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014896,           0.0014896,            0.090978
                   2,             0.07022,            0.059305,            0.072353,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022613,           0.0022613,            0.083327
